signal_score,why_now,company_name,contact_person,role,email,phone,industry,state,tier,hrms_fit_score,crm_stage,website,cin,company_status
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Nityanta Contstructions Equipmentsprivate Limited,,,cavipinmagla@gmial.com,,manufacturing,Haryana,Warm,8.1,new,https://U29253HR2014PTC052634.mca.lead,U29253HR2014PTC052634,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Wasser Engineering Private Limited,,,KAMALYADAV1972@YAHOO.COM,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2014PTC052493.mca.lead,U29253HR2014PTC052493,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Bjs Engineers Private Limited,,,bjsengg@yahoo.co.in,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2014PTC052311.mca.lead,U29253HR2014PTC052311,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Ran Engineering Private Limited,,,capankajchug@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2013PTC051272.mca.lead,U29253HR2013PTC051272,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Density Engineering Private Limited,,,corporatecorp9@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2013PTC050717.mca.lead,U29253HR2013PTC050717,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Burgeon Engineering Private Limited,,,asg@airtelmail.in,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2013PTC050616.mca.lead,U29253HR2013PTC050616,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Tacno India Tools Private Limited,,,amit.puniani@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2013PTC050236.mca.lead,U29253HR2013PTC050236,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Am-Ni Tools Private Limited,,,ROYNILAMBER@GMAIL.COM,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2013PTC049949.mca.lead,U29253HR2013PTC049949,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Wakefieldite Engineering & Servicesprivate Limited,,,COMPANY@AGARWALTAXCON.COM,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2013PTC049270.mca.lead,U29253HR2013PTC049270,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Apj Machines Private Limited,,,dsc4clients@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2012PTC047884.mca.lead,U29253HR2012PTC047884,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Arka Global Equipment Private Limited,,,nishant.thakur.p@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2012PTC047595.mca.lead,U29253HR2012PTC047595,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Cycad Engineering & Services Privatelimited,,,abdulsamima@yahoo.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2012PTC047452.mca.lead,U29253HR2012PTC047452,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Dayalu Engineering Private Limited,,,Sanjaykumar_ca2000@yahoo.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2012PTC047288.mca.lead,U29253HR2012PTC047288,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Accutec Tools & Services Private Limited,,,cavarun@in.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2011PTC044201.mca.lead,U29253HR2011PTC044201,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Paliha Machinery Private Limited,,,paliha@hotmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2011PTC043575.mca.lead,U29253HR2011PTC043575,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Gatik Engineering Private Limited,,,gaikengg@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2011PTC043481.mca.lead,U29253HR2011PTC043481,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Master Lube Engineers Private Limited,,,omllb007@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2011PTC043092.mca.lead,U29253HR2011PTC043092,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Alaska Engineers Private Limited,,,corporatecorp.law@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2011PTC043049.mca.lead,U29253HR2011PTC043049,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Future Vision Engineers Private Limited,,,corporatecorp.law@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2011PTC043044.mca.lead,U29253HR2011PTC043044,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Dew Tools Engineering Private Limited,,,tinusood83@mail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2011PTC042879.mca.lead,U29253HR2011PTC042879,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Skyline Machines Private Limited,,,corporatecorp.law@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2011PTC042810.mca.lead,U29253HR2011PTC042810,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Kunal Equipments Private Limited,,,corporatecorp.law@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2011PTC042349.mca.lead,U29253HR2011PTC042349,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Manoj Tools Private Limited,,,sareef_k@yahoo.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2011PTC042048.mca.lead,U29253HR2011PTC042048,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Microll Engineers Private Limited,,,jatwani@hotmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2011PTC042030.mca.lead,U29253HR2011PTC042030,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Torishima Pumps (India) Private Limited,,,CAANKIT@TORISHIMA.CO.IN,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2011PTC041898.mca.lead,U29253HR2011PTC041898,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Ideal Industries India Private Limited,,,ajay.agrawal@ideal-industries.in,,manufacturing,Haryana,Warm,7.5,new,https://U29253HR2011FTC048418.mca.lead,U29253HR2011FTC048418,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Wellcare Oil Tools Private Limited,,,cabhiwadi@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2010PTC041759.mca.lead,U29253HR2010PTC041759,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Karan Carbide Tools Private Limited,,,yogesh.gosain@rediffmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29253HR2010PTC041390.mca.lead,U29253HR2010PTC041390,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Ronald Oil Tools Private Limited,,,kkpm01@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29242HR2015PTC056333.mca.lead,U29242HR2015PTC056333,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Active Packing Machinery Private Limited,,,ca.amitbhatia@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29242HR2007PTC036626.mca.lead,U29242HR2007PTC036626,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Kishori Jee Machinery Industries Private Limited,,,sanjiv.nigam@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29240HR2012PTC046629.mca.lead,U29240HR2012PTC046629,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Lean Munch Private Limited,,,aarora@safe-tech.co.in,,manufacturing,Haryana,Warm,8.1,new,https://U15129HR2016PTC064094.mca.lead,U15129HR2016PTC064094,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Ikitchen Ventures Private Limited,,,amit@zapfire.org,,manufacturing,Haryana,Warm,8.1,new,https://U15129HR2016PTC065298.mca.lead,U15129HR2016PTC065298,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Dhani Machines Private Limited,,,kla@klaggarwal.com,,manufacturing,Haryana,Hot,8.1,new,https://U29230HR2013PTC050202.mca.lead,U29230HR2013PTC050202,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Pranav Dies & Precision Componentsprivate Limited.,,,PRANAVDIES@REDIFFMAIL.IN,,manufacturing,Haryana,Hot,8.1,new,https://U29223HR2006PTC036205.mca.lead,U29223HR2006PTC036205,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Vt Tools Private Limited,,,ajcofbd@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29222HR2013PTC049859.mca.lead,U29222HR2013PTC049859,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Katyani Tools Private Limited,,,JAGVEER_SINGH21@YAHOO.CO.IN,,manufacturing,Haryana,Hot,8.1,new,https://U29221HR2014PTC054088.mca.lead,U29221HR2014PTC054088,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Livince Industries India Private Limited,,,MANUJARYA@YMAIL.COM,,manufacturing,Haryana,Hot,8.1,new,https://U29190HR2016PTC063868.mca.lead,U29190HR2016PTC063868,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Rotta Print Finishing Equipments Private Limited,,,vkkataria@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29266HR2014PTC051666.mca.lead,U29266HR2014PTC051666,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Super Elmech Engineers Private Limited,,,bhatin@bhatin.com,,manufacturing,Haryana,Hot,8.1,new,https://U29256HR2006PTC036506.mca.lead,U29256HR2006PTC036506,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Ate Engineers Private Limited,,,akarora9@rediffmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29199HR2000PTC034558.mca.lead,U29199HR2000PTC034558,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Micro Tools (India Private Limited,,,micro@microgroup.co,,manufacturing,Haryana,Hot,8.1,new,https://U29199HR1999PTC034246.mca.lead,U29199HR1999PTC034246,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Aadharshila Manufacturing Pvt Ltd,,,tulipsrvcsttn@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29199HR1993PTC032177.mca.lead,U29199HR1993PTC032177,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Bhai Engineering Limited,,,Bhai.balbir@monpri.com,,manufacturing,Haryana,Warm,7.4,new,https://U29199HR1962PLC002434.mca.lead,U29199HR1962PLC002434,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Sigma Airtech Engineers Private Limited,,,sigmatech.ggn@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29248HR2016PTC057986.mca.lead,U29248HR2016PTC057986,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Macron Engineering Private Limited,,,bmconstructionco@yahoo.in,,manufacturing,Haryana,Hot,8.1,new,https://U29248HR2015PTC054252.mca.lead,U29248HR2015PTC054252,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Kripa Machines Private Limited,,,rkdudeja@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29248HR2012PTC045703.mca.lead,U29248HR2012PTC045703,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Chilica Architects And Engineers Private Limited,,,caaepl@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29248HR2010PTC040760.mca.lead,U29248HR2010PTC040760,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Premier Crop Protection Equipment Indiaprivate Limited,,,KUGRO1990@GMAIL.COM,,manufacturing,Haryana,Warm,7.5,new,https://U29248HR2009FTC038844.mca.lead,U29248HR2009FTC038844,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),D P I Components Private Limited,,,rajeevnathwani@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29246HR2002PTC034951.mca.lead,U29246HR2002PTC034951,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Gentech Toolings Pvt Ltd,,,jain.rameshk@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29246HR1993PTC031881.mca.lead,U29246HR1993PTC031881,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Zumax Equipments Private Limited,,,zumaxequipments@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U28110HR2008PTC037850.mca.lead,U28110HR2008PTC037850,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Prab Engineers Private Limited,,,RKS_AAA@YAHOO.CO.IN,,manufacturing,Haryana,Hot,8.1,new,https://U28100HR2015PTC055243.mca.lead,U28100HR2015PTC055243,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Lakshya Electrodes Private Limited,,,laurelusm@yahoo.com,,manufacturing,Haryana,Warm,8.1,new,https://U28910HR2013PTC051089.mca.lead,U28910HR2013PTC051089,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Startech Industries Private Limited,,,SCAFF8@GMAIL.COM,,manufacturing,Haryana,Hot,8.1,new,https://U28910HR2013PTC051005.mca.lead,U28910HR2013PTC051005,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Abs Precision Private Limited,,,ankit2011madaan@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U28910HR2011PTC044432.mca.lead,U28910HR2011PTC044432,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Arp Engineering Private Limited,,,casaurabhsinlga@yahoo.com,,manufacturing,Haryana,Hot,8.1,new,https://U28910HR2008PTC038544.mca.lead,U28910HR2008PTC038544,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Orchids Diamond Tools Private Limited,,,accounts@odtpl.com,,manufacturing,Haryana,Hot,8.1,new,https://U28910HR2007PTC066256.mca.lead,U28910HR2007PTC066256,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Roop Arinna Fabricators Private Limited,,,gls.co@hotmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U28910HR2007PTC037392.mca.lead,U28910HR2007PTC037392,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Guru Kirpa Shuttering Private Limited,,,nkg@nvmindia.com,,manufacturing,Haryana,Warm,8.1,new,https://U28910HR2007PTC037190.mca.lead,U28910HR2007PTC037190,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Jawla Engineering Private Limited,,,nkaggarwal457@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U28910HR2007PTC036853.mca.lead,U28910HR2007PTC036853,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Kalyan Extraction Ltd,,,79shubhra@gmail.com,,manufacturing,Haryana,Warm,8.1,new,https://U15140HR1992PLC031526.mca.lead,U15140HR1992PLC031526,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Mikrofine Toolings Private Limited,,,sunilkhanna_ca@hotmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29214HR2001PTC034675.mca.lead,U29214HR2001PTC034675,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Carbo Tools And Gauge India Pvt Ltd,,,carbogauges@rediffmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29212HR1995PTC032544.mca.lead,U29212HR1995PTC032544,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Profile Engineers Private Limited,,,130skjain@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29211HR1998PTC033898.mca.lead,U29211HR1998PTC033898,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Orcan Engineering Products Pvt Ltd,,,c_s_anand@yahoo.co.in,,manufacturing,Haryana,Warm,7.4,new,https://U29211HR1988PTC030351.mca.lead,U29211HR1988PTC030351,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Heal Engineers Private Limited,,,jyotishukla73@rediffmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29200HR2012PTC047804.mca.lead,U29200HR2012PTC047804,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Asian Packing Machinery Private Limited,,,accounts@asianpackingmachinery.com,,manufacturing,Haryana,Hot,8.1,new,https://U29200HR2012PTC046674.mca.lead,U29200HR2012PTC046674,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Okey Engineering Private Limited,,,jaygoel@swcindia.com,,manufacturing,Haryana,Hot,8.1,new,https://U29200HR2012PTC045174.mca.lead,U29200HR2012PTC045174,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Darley Engineers Private Limited,,,blackstone_1968@yahoo.com,,manufacturing,Haryana,Hot,8.1,new,https://U29200HR2011PTC042914.mca.lead,U29200HR2011PTC042914,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Apl Machinery Private Limited,,,accounts@aplmachinery.com,,manufacturing,Haryana,Hot,8.1,new,https://U29200HR2009PTC039749.mca.lead,U29200HR2009PTC039749,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Technovative Engineers Private Limited,,,pspcafirm2010@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29199HR2005PTC035888.mca.lead,U29199HR2005PTC035888,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),True Fab Engineers Private Limited,,,truefab@sify.com,,manufacturing,Haryana,Hot,8.1,new,https://U29199HR2005PTC035708.mca.lead,U29199HR2005PTC035708,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Aks Scaffoldings Private Limited,,,naveenyadav11895@gmail.com,,manufacturing,Haryana,Warm,8.1,new,https://U28933HR2016PTC058419.mca.lead,U28933HR2016PTC058419,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Gupta Stainless Private Limited,,,pspcafirm2010@gmail.com,,manufacturing,Haryana,Warm,8.1,new,https://U28932HR2011PTC042556.mca.lead,U28932HR2011PTC042556,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Dde Piping Components Private Limited,,,ranjank.sarangi@deepiping.com,,manufacturing,Haryana,Hot,8.1,new,https://U28932HR2009PTC039433.mca.lead,U28932HR2009PTC039433,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Gruson Tools Private Limited,,,satishgupta.ca@gmail.com,,manufacturing,Haryana,Warm,7.4,new,https://U28932HR1990PTC030892.mca.lead,U28932HR1990PTC030892,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Brisloy Tools India Private Limited,,,carashmmi@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U28930HR2012PTC047357.mca.lead,U28930HR2012PTC047357,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Meteoric India Private Limited,,,pankajmaheshwari18@gmail.com,,manufacturing,Haryana,Warm,8.1,new,https://U28999HR2016PTC066017.mca.lead,U28999HR2016PTC066017,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Eco Fastners Private Limited,,,kapoorvishal1232@gmail.com,,manufacturing,Haryana,Warm,8.1,new,https://U28999HR2014PTC051596.mca.lead,U28999HR2014PTC051596,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Hydromech Industries Private Limited,,,nkarora_co@hotmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U28999HR2012PTC047941.mca.lead,U28999HR2012PTC047941,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Mikron Tools Private Limited,,,mikrongrgn@hotmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29113HR2006PTC036243.mca.lead,U29113HR2006PTC036243,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Nodal Engineering Private Limited,,,contact@rssgglobal.com,,manufacturing,Haryana,Hot,8.1,new,https://U29100HR2016PTC065048.mca.lead,U29100HR2016PTC065048,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Tech-Machinery And More Private Limited,,,cajogeshkumargoyal@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29100HR2016PTC064163.mca.lead,U29100HR2016PTC064163,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),627 Engineering Private Limited,,,company@agarwaltaxcon.com,,manufacturing,Haryana,Hot,8.1,new,https://U29100HR2012PTC047490.mca.lead,U29100HR2012PTC047490,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Ahaar Chetna Private Limited,,,info@cstaxindia.com,,manufacturing,Haryana,Warm,8.1,new,https://U15137HR2015PTC057400.mca.lead,U15137HR2015PTC057400,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Dahra Engineering Company Pvt Ltd,,,manishmehta_11@yahoo.com,,manufacturing,Haryana,Hot,8.1,new,https://U29120HR1996PTC033207.mca.lead,U29120HR1996PTC033207,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Hi-Lift Pumps (India) Pvt. Ltd.,,,efiling.2007@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29120HR1992PTC031680.mca.lead,U29120HR1992PTC031680,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Ube Machinery India Private Limited,,,mayurbatra_ca@mayurbatra.com,,manufacturing,Haryana,Hot,8.1,new,https://U29219HR2011PTC044576.mca.lead,U29219HR2011PTC044576,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Unifrutti India Private Limited,,,ajay.chopra@unifrutti.in,,manufacturing,Haryana,Warm,7.5,new,https://U15132HR2007FTC037120.mca.lead,U15132HR2007FTC037120,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Breaking Bread Private Limited,,,ektakundra@gmail.com,,manufacturing,Haryana,Warm,8.1,new,https://U15132HR2012PTC045550.mca.lead,U15132HR2012PTC045550,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Di Ghent Private Limited,,,dheeraj.seth@dseth.com,,manufacturing,Haryana,Warm,8.1,new,https://U15132HR2012PTC047909.mca.lead,U15132HR2012PTC047909,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Arkey Stamping Industries Pvt Ltd,,,madan@ndf.vsnl.net.in,,manufacturing,Haryana,Warm,7.4,new,https://U29119HR1988PTC030261.mca.lead,U29119HR1988PTC030261,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Bec Engineers Private Limited,,,narinder_498@yahoo.co.in,,manufacturing,Haryana,Hot,8.1,new,https://U28920HR1997PTC033550.mca.lead,U28920HR1997PTC033550,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Prolific Tools Private Limited,,,sunielrana@yahoo.co.in,,manufacturing,Haryana,Hot,8.1,new,https://U28111HR2002PTC034926.mca.lead,U28111HR2002PTC034926,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Delco Machines Private Limited,,,KALSI@DELCOAUTOMOTIVE.COM,,manufacturing,Haryana,Hot,8.1,new,https://U29130HR2013PTC051265.mca.lead,U29130HR2013PTC051265,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),As Bhagwati Engineering Services Private Limited,,,tayaldeepak@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29130HR2012PTC046771.mca.lead,U29130HR2012PTC046771,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Surbhee Gears Private Limited,,,SKCHOUDHARYCA@GMAIL.COM,,manufacturing,Haryana,Hot,8.1,new,https://U29130HR2012PTC045788.mca.lead,U29130HR2012PTC045788,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Zippe Glass Industries India Privatelimited,,,kuldeep@knmc.in,,manufacturing,Haryana,Warm,7.5,new,https://U29130HR2012FTC049895.mca.lead,U29130HR2012FTC049895,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Rana Material Handling Equipmentsprivate Limited,,,krandco@gmail.com,,manufacturing,Haryana,Warm,8.1,new,https://U29130HR2010PTC039963.mca.lead,U29130HR2010PTC039963,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Silicon Industrial Drives & Automationprivate Limited,,,associates.rs@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U29130HR2007PTC037309.mca.lead,U29130HR2007PTC037309,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Milestone Structures Private Limited,,,shirinbhatt@gmail.com,,manufacturing,Haryana,Warm,8.1,new,https://U28990HR2013PTC050047.mca.lead,U28990HR2013PTC050047,Active
70,HR-intensive industry (manufacturing) · email on file · no HRMS detected · registered entity (Ltd/Industries),Radhey Radhey Quality Product Industries Private Limited,,,nikhilrelan.11@gmail.com,,manufacturing,Haryana,Hot,8.1,new,https://U28990HR2012PTC045856.mca.lead,U28990HR2012PTC045856,Active
